,User,Card,Year,Month,Day,Time,Amount,Use Chip,Merchant Name,Merchant City,Merchant State,Zip,MCC,Fraud,Errors_Bad CVV,Errors_Bad Card Number,Errors_Bad Expiration,Errors_Bad PIN,"Errors_Bad PIN,Insufficient Balance","Errors_Bad PIN,Technical Glitch",Errors_Insufficient Balance,Errors_Technical Glitch,latitude,longitude
2262,0,0,2015,8,18,6:40,38.05,0,5.82E+18,La Verne,CA,91750,5912,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2263,0,0,2015,8,25,6:22,158.46,0,4.06E+18,La Verne,CA,91750,5411,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2264,0,0,2015,8,27,6:27,109.18,0,-2.45E+17,La Verne,CA,91750,5311,0,0,0,0,0,0,0,1,0,34.1008426,-117.7678355
2265,0,0,2015,8,28,6:35,35.29,0,4.06E+18,La Verne,CA,91750,5411,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2266,0,0,2015,8,30,6:51,134.73,0,4.06E+18,La Verne,CA,91750,5411,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2267,0,0,2015,9,6,6:37,33.01,0,5.82E+18,La Verne,CA,91750,5912,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2268,0,0,2015,9,8,13:22,6.81,0,-4.50E+18,La Verne,CA,91750,5814,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2269,0,0,2015,9,16,6:58,41.23,0,4.06E+18,La Verne,CA,91750,5411,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2270,0,0,2015,9,16,13:06,51.24,0,1.91E+18,La Verne,CA,91750,5300,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2271,0,0,2015,9,17,6:03,119.85,0,4.06E+18,La Verne,CA,91750,5411,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2272,0,0,2015,9,27,6:06,123.15,0,5.82E+18,La Verne,CA,91750,5912,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2273,0,0,2015,10,5,16:35,130,0,-5.15E+18,La Verne,CA,91750,5655,0,0,0,0,0,0,0,0,1,34.1008426,-117.7678355
2274,0,0,2015,10,6,13:09,93,0,-1.29E+18,La Verne,CA,91750,5499,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2275,0,0,2015,10,6,13:11,60.14,0,-1.29E+18,La Verne,CA,91750,5499,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2276,0,0,2015,10,6,13:25,-93,0,-1.29E+18,La Verne,CA,91750,5499,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2277,0,0,2015,10,7,6:13,72.84,0,3.53E+18,La Verne,CA,91750,5300,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2278,0,0,2015,10,8,8:20,27.75,2,5.45E+18,La Verne,CA,91750,5193,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2279,0,0,2015,10,10,6:15,137.53,0,1.91E+18,La Verne,CA,91750,5300,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2280,0,0,2015,10,14,10:39,14.48,0,9.14E+18,La Verne,CA,91750,7210,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2281,0,0,2015,10,15,6:12,148.25,0,1.91E+18,La Verne,CA,91750,5300,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2282,0,0,2015,10,15,9:33,72.89,0,3.95E+18,La Verne,CA,91750,7538,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2283,0,0,2015,10,23,16:34,14.8,0,-3.46E+16,La Verne,CA,91750,5912,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2284,0,0,2015,10,24,7:27,41.76,2,5.45E+18,La Verne,CA,91750,5193,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2285,0,0,2015,10,25,20:08,82.59,2,-1.61E+18,La Verne,CA,91750,5812,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2286,0,0,2015,10,27,9:38,52.81,0,-3.35E+18,La Verne,CA,91750,7538,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2287,0,0,2015,11,3,10:27,14.25,0,9.14E+18,La Verne,CA,91750,7210,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2288,0,0,2015,11,4,13:18,8.01,0,-4.50E+18,La Verne,CA,91750,5814,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2289,0,0,2015,11,7,6:16,95.46,0,3.53E+18,La Verne,CA,91750,5300,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2290,0,0,2015,11,14,6:39,39.42,0,-3.46E+16,La Verne,CA,91750,5912,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2291,0,0,2015,11,15,6:22,128.49,0,4.06E+18,La Verne,CA,91750,5411,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2292,0,0,2015,11,15,11:56,1.58,0,6.67E+18,La Verne,CA,91750,5499,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2293,0,0,2015,11,30,11:52,1.46,0,6.67E+18,La Verne,CA,91750,5499,0,0,0,0,1,0,0,0,0,34.1008426,-117.7678355
2294,0,0,2015,12,3,11:02,29.37,2,6.14E+18,La Verne,CA,91750,9402,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2295,0,0,2015,12,8,6:25,115.16,0,3.53E+18,La Verne,CA,91750,5300,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2296,0,0,2015,12,9,11:42,20.72,0,-8.13E+18,La Verne,CA,91750,5211,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2297,0,0,2015,12,17,20:18,77.52,2,-1.61E+18,La Verne,CA,91750,5812,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2298,0,0,2015,12,26,7:20,51.4,0,5.82E+18,La Verne,CA,91750,5912,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2299,0,0,2015,12,28,6:33,47.98,0,-3.46E+16,La Verne,CA,91750,5912,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2300,0,0,2015,12,31,10:57,68.35,0,-3.35E+18,La Verne,CA,91750,7538,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2301,0,0,2015,12,31,13:17,63,0,-1.29E+18,La Verne,CA,91750,5499,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2302,0,0,2015,12,31,13:22,-63,0,-1.29E+18,La Verne,CA,91750,5499,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2303,0,0,2015,12,31,13:24,18.6,0,-1.29E+18,La Verne,CA,91750,5499,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2304,0,0,2015,12,31,16:46,113.69,0,-5.15E+18,La Verne,CA,91750,5655,0,0,0,0,0,0,0,1,0,34.1008426,-117.7678355
2305,0,0,2016,1,3,10:48,66.48,0,-3.35E+18,La Verne,CA,91750,7538,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2306,0,0,2016,1,4,6:43,40.02,0,-3.46E+16,La Verne,CA,91750,5912,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2307,0,0,2016,1,7,9:30,54.11,0,4.06E+18,La Verne,CA,91750,7538,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2308,0,0,2016,1,13,13:52,56.87,0,3.53E+18,La Verne,CA,91750,5300,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2309,0,0,2016,1,15,10:56,1.44,0,-7.23E+18,La Verne,CA,91750,7542,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2310,0,0,2016,1,19,6:58,41.61,0,4.06E+18,La Verne,CA,91750,5411,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2311,0,0,2016,1,23,6:09,112.79,0,1.91E+18,La Verne,CA,91750,5300,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2312,0,0,2016,1,24,20:26,106.81,2,-1.61E+18,La Verne,CA,91750,5812,0,0,0,0,0,0,0,1,0,34.1008426,-117.7678355
2313,0,0,2016,1,25,6:59,119.17,0,4.06E+18,La Verne,CA,91750,5411,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2314,0,0,2016,1,31,9:54,50.4,0,4.06E+18,La Verne,CA,91750,7538,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2315,0,0,2016,1,31,13:35,60.63,0,4.06E+18,La Verne,CA,91750,5411,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2316,0,0,2016,2,1,10:39,1.99,0,-7.23E+18,La Verne,CA,91750,7542,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2317,0,0,2016,2,5,6:12,101.18,0,5.82E+18,La Verne,CA,91750,5912,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2318,0,0,2016,2,9,20:14,111.75,0,-4.50E+18,La Verne,CA,91750,5814,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2319,0,0,2016,2,12,6:07,159.14,0,3.53E+18,La Verne,CA,91750,5300,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2320,0,0,2016,2,16,6:24,116.06,0,-3.46E+16,La Verne,CA,91750,5912,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2321,0,0,2016,2,23,13:33,-52,0,-1.29E+18,La Verne,CA,91750,5499,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2322,0,0,2016,2,23,13:47,52,0,-1.29E+18,La Verne,CA,91750,5499,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2323,0,0,2016,2,23,13:51,70.1,0,-1.29E+18,La Verne,CA,91750,5499,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2324,0,0,2016,2,26,6:06,82.95,0,1.91E+18,La Verne,CA,91750,5300,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2325,0,0,2016,2,27,6:32,42.5,0,-3.46E+16,La Verne,CA,91750,5912,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2326,0,0,2016,3,1,9:21,36.8,0,3.95E+18,La Verne,CA,91750,7538,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2327,0,0,2016,3,14,9:31,43.44,0,3.95E+18,La Verne,CA,91750,7538,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2328,0,0,2016,3,16,7:18,24.16,0,4.06E+18,La Verne,CA,91750,5411,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2329,0,0,2016,3,23,6:08,24.98,0,-3.46E+16,La Verne,CA,91750,5912,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2330,0,0,2016,3,30,9:00,48.91,0,4.06E+18,La Verne,CA,91750,7538,0,0,0,0,0,0,0,1,0,34.1008426,-117.7678355
2331,0,0,2016,4,3,6:13,17.93,0,4.06E+18,La Verne,CA,91750,5411,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2332,0,0,2016,5,10,9:32,66.8,0,3.95E+18,La Verne,CA,91750,7538,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2333,0,0,2016,5,11,6:16,134.21,0,5.82E+18,La Verne,CA,91750,5912,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2334,0,0,2016,5,12,6:42,141.04,0,5.82E+18,La Verne,CA,91750,5912,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2335,0,0,2016,6,2,6:40,47.83,0,-3.46E+16,La Verne,CA,91750,5912,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2336,0,0,2016,6,6,6:03,121.85,0,-2.45E+17,La Verne,CA,91750,5311,0,0,0,0,0,0,0,1,0,34.1008426,-117.7678355
2337,0,0,2016,6,7,7:12,19.81,0,4.06E+18,La Verne,CA,91750,5411,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2338,0,0,2016,6,9,6:35,35.16,0,-3.46E+16,La Verne,CA,91750,5912,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2339,0,0,2016,6,10,6:18,74.45,0,5.82E+18,La Verne,CA,91750,5912,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2340,0,0,2016,6,11,6:18,151.8,0,5.82E+18,La Verne,CA,91750,5912,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2341,0,0,2016,6,14,19:00,15.36,0,-3.46E+16,La Verne,CA,91750,5912,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2342,0,0,2016,6,17,20:10,78.86,2,-1.61E+18,La Verne,CA,91750,5812,0,0,0,0,0,0,0,1,0,34.1008426,-117.7678355
2343,0,0,2016,6,20,13:42,64.92,0,3.19E+18,La Verne,CA,91750,5311,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2344,0,0,2016,6,21,13:03,11.04,2,-1.61E+18,La Verne,CA,91750,5812,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2345,0,0,2016,6,26,6:28,124.42,0,1.91E+18,La Verne,CA,91750,5300,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2346,0,0,2016,6,28,6:18,130.86,0,1.91E+18,La Verne,CA,91750,5300,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2347,0,0,2016,6,29,6:49,47.46,0,5.82E+18,La Verne,CA,91750,5912,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2348,0,0,2016,6,29,14:28,64.6,0,3.53E+18,La Verne,CA,91750,5300,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2349,0,0,2016,7,4,20:18,72.76,2,-1.61E+18,La Verne,CA,91750,5812,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2350,0,0,2016,7,6,6:20,145.66,0,-3.46E+16,La Verne,CA,91750,5912,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2351,0,0,2016,7,12,6:13,137.51,0,4.06E+18,La Verne,CA,91750,5411,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2352,0,0,2016,7,14,6:51,37.18,0,-3.46E+16,La Verne,CA,91750,5912,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2353,0,0,2016,7,20,6:39,35.73,0,5.82E+18,La Verne,CA,91750,5912,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2354,0,0,2016,7,21,6:59,36.66,0,-3.46E+16,La Verne,CA,91750,5912,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2355,0,0,2016,8,4,13:52,75.76,0,3.53E+18,La Verne,CA,91750,5300,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2356,0,0,2016,8,7,13:10,67.55,0,-1.29E+18,La Verne,CA,91750,5499,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2357,0,0,2016,8,7,13:27,-92,0,-1.29E+18,La Verne,CA,91750,5499,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2358,0,0,2016,8,7,13:28,92,0,-1.29E+18,La Verne,CA,91750,5499,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2359,0,0,2016,8,9,6:14,96.42,0,5.82E+18,La Verne,CA,91750,5912,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2360,0,0,2016,8,11,6:02,44.71,0,5.82E+18,La Verne,CA,91750,5912,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2361,0,0,2016,8,13,6:56,39.78,0,-3.46E+16,La Verne,CA,91750,5912,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2362,0,0,2016,8,15,6:16,134.2,0,4.06E+18,La Verne,CA,91750,5411,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2363,0,0,2016,8,16,13:17,13.01,0,-4.50E+18,La Verne,CA,91750,5814,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2364,0,0,2016,8,21,6:11,143.8,0,5.82E+18,La Verne,CA,91750,5912,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2365,0,0,2016,8,23,6:56,31.69,0,-3.46E+16,La Verne,CA,91750,5912,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2366,0,0,2016,8,29,8:10,57.92,0,4.06E+18,La Verne,CA,91750,5411,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2367,0,0,2016,8,30,10:33,35.43,0,-8.68E+16,La Verne,CA,91750,7230,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2368,0,0,2016,8,31,13:59,9.27,2,-1.61E+18,La Verne,CA,91750,5812,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2369,0,0,2016,9,4,12:56,15.24,0,-4.50E+18,La Verne,CA,91750,5814,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2370,0,0,2016,9,5,6:29,118.02,0,-2.45E+17,La Verne,CA,91750,5311,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2371,0,0,2016,9,8,13:09,109.61,0,7.95E+18,La Verne,CA,91750,4900,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2372,0,0,2016,9,12,16:44,14.02,0,3.53E+18,La Verne,CA,91750,5300,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2373,0,0,2016,9,13,6:47,44.43,0,4.06E+18,La Verne,CA,91750,5411,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2374,0,0,2016,9,14,6:16,116.75,0,5.82E+18,La Verne,CA,91750,5912,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2375,0,0,2016,9,15,13:17,8.88,0,-4.50E+18,La Verne,CA,91750,5814,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2376,0,0,2016,9,17,6:49,35.4,0,4.06E+18,La Verne,CA,91750,5411,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2377,0,0,2016,9,19,13:54,55.46,0,-2.45E+17,La Verne,CA,91750,5311,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2378,0,0,2016,9,20,6:46,132.86,0,3.53E+18,La Verne,CA,91750,5300,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2379,0,0,2016,9,23,6:01,119.28,0,-2.45E+17,La Verne,CA,91750,5311,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2380,0,0,2016,10,1,19:01,17.79,0,1.91E+18,La Verne,CA,91750,5300,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2381,0,0,2016,10,6,16:38,12.83,0,-2.45E+17,La Verne,CA,91750,5311,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2382,0,0,2016,10,10,5:35,62.1,0,3.53E+18,La Verne,CA,91750,5300,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2383,0,0,2016,10,14,6:02,131.99,0,-3.46E+16,La Verne,CA,91750,5912,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2384,0,0,2016,10,16,11:38,30.42,0,-2.45E+17,La Verne,CA,91750,5311,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2385,0,0,2016,10,17,6:02,150.85,0,4.06E+18,La Verne,CA,91750,5411,0,0,0,0,1,0,0,0,0,34.1008426,-117.7678355
2386,0,0,2016,10,19,14:03,3.23,2,3.56E+17,La Verne,CA,91750,5921,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2387,0,0,2016,10,24,7:28,14.03,0,4.06E+18,La Verne,CA,91750,5411,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2388,0,0,2016,10,27,13:07,6.94,2,-1.61E+18,La Verne,CA,91750,5812,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2389,0,0,2016,11,5,19:01,16.4,0,-3.46E+16,La Verne,CA,91750,5912,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2390,0,0,2016,11,21,5:57,63.11,0,3.53E+18,La Verne,CA,91750,5300,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2391,0,0,2016,11,22,13:11,12.41,0,-4.50E+18,La Verne,CA,91750,5814,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2392,0,0,2016,11,27,6:52,49.83,0,-3.46E+16,La Verne,CA,91750,5912,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2393,0,0,2016,11,27,6:54,61.24,0,-3.46E+16,La Verne,CA,91750,5912,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2394,0,0,2016,12,3,6:05,121.78,0,4.06E+18,La Verne,CA,91750,5411,0,0,0,0,0,0,0,1,0,34.1008426,-117.7678355
2395,0,0,2016,12,5,17:04,115.63,0,-3.36E+18,La Verne,CA,91750,5621,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2396,0,0,2016,12,11,6:43,38.58,0,5.82E+18,La Verne,CA,91750,5912,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2397,0,0,2016,12,12,6:05,126.63,0,-2.45E+17,La Verne,CA,91750,5311,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2398,0,0,2016,12,17,6:01,149.19,0,4.06E+18,La Verne,CA,91750,5411,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2399,0,0,2016,12,20,13:26,11.27,0,4.06E+18,La Verne,CA,91750,5411,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2400,0,0,2016,12,24,6:10,135.48,0,4.06E+18,La Verne,CA,91750,5411,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2401,0,0,2016,12,28,10:44,26.91,0,-8.68E+16,La Verne,CA,91750,7230,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2402,0,0,2017,1,4,6:35,46.07,0,-3.46E+16,La Verne,CA,91750,5912,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2403,0,0,2017,1,6,5:47,31.08,0,4.06E+18,La Verne,CA,91750,5411,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2404,0,0,2017,1,7,13:26,11.48,0,-4.50E+18,La Verne,CA,91750,5814,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2405,0,0,2017,1,8,6:37,39.69,0,5.82E+18,La Verne,CA,91750,5912,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2406,0,0,2017,1,10,5:43,40.28,0,-3.46E+16,La Verne,CA,91750,5912,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2407,0,0,2017,1,10,6:43,35.02,0,4.06E+18,La Verne,CA,91750,5411,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2408,0,0,2017,1,13,20:12,70.19,0,-4.50E+18,La Verne,CA,91750,5814,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2409,0,0,2017,1,22,6:13,71.12,0,1.91E+18,La Verne,CA,91750,5300,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2410,0,0,2017,1,31,10:41,2.3,0,-7.23E+18,La Verne,CA,91750,7542,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2411,0,0,2017,2,2,6:29,126.13,0,-2.45E+17,La Verne,CA,91750,5311,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2412,0,0,2017,2,4,6:40,37.64,0,4.06E+18,La Verne,CA,91750,5411,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2413,0,0,2017,2,16,13:32,56.06,0,4.06E+18,La Verne,CA,91750,5411,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2414,0,0,2017,2,25,6:39,43.42,0,5.82E+18,La Verne,CA,91750,5912,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2415,0,0,2017,2,25,9:16,78.42,0,1.91E+18,La Verne,CA,91750,5300,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2416,0,0,2017,3,1,7:26,25.31,0,4.06E+18,La Verne,CA,91750,5411,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2417,0,0,2017,3,2,6:21,22.38,0,3.53E+18,La Verne,CA,91750,5300,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2418,0,0,2017,3,6,6:39,42.14,0,4.06E+18,La Verne,CA,91750,5411,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2419,0,0,2017,3,10,5:48,126.97,0,4.06E+18,La Verne,CA,91750,5411,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2420,0,0,2017,3,16,6:03,149.36,0,-3.46E+16,La Verne,CA,91750,5912,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2421,0,0,2017,3,16,6:53,43.38,0,4.06E+18,La Verne,CA,91750,5411,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2422,0,0,2017,4,3,6:55,44.14,0,-3.46E+16,La Verne,CA,91750,5912,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2423,0,0,2017,4,5,6:04,119.96,0,-3.46E+16,La Verne,CA,91750,5912,0,0,0,0,0,0,0,1,0,34.1008426,-117.7678355
2424,0,0,2017,4,12,6:32,30.81,0,-3.46E+16,La Verne,CA,91750,5912,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2425,0,0,2017,4,17,13:15,70,0,-1.29E+18,La Verne,CA,91750,5499,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2426,0,0,2017,4,17,13:15,57.48,0,-1.29E+18,La Verne,CA,91750,5499,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2427,0,0,2017,4,17,13:29,-70,0,-1.29E+18,La Verne,CA,91750,5499,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2428,0,0,2017,4,18,6:53,112.92,0,1.91E+18,La Verne,CA,91750,5300,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2429,0,0,2017,4,18,13:02,43.83,0,-1.29E+18,La Verne,CA,91750,5499,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2430,0,0,2017,4,18,13:24,-87,0,-1.29E+18,La Verne,CA,91750,5499,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2431,0,0,2017,4,18,13:26,87,0,-1.29E+18,La Verne,CA,91750,5499,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2432,0,0,2017,4,23,9:38,62.45,0,4.06E+18,La Verne,CA,91750,7538,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2433,0,0,2017,4,27,0:26,29.41,0,-3.46E+16,La Verne,CA,91750,5912,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2434,0,0,2017,4,28,6:41,87.19,0,1.91E+18,La Verne,CA,91750,5300,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2435,0,0,2017,5,4,6:04,37.44,0,5.82E+18,La Verne,CA,91750,5912,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2436,0,0,2017,5,6,6:01,118.74,0,3.53E+18,La Verne,CA,91750,5300,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2437,0,0,2017,5,9,13:09,12.01,0,-4.50E+18,La Verne,CA,91750,5814,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2438,0,0,2017,5,15,6:19,160.63,0,1.91E+18,La Verne,CA,91750,5300,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2439,0,0,2017,5,15,6:38,85,0,-3.46E+16,La Verne,CA,91750,5912,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2440,0,0,2017,5,25,6:57,39.16,0,4.06E+18,La Verne,CA,91750,5411,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2441,0,0,2017,5,26,6:29,155.88,0,3.53E+18,La Verne,CA,91750,5300,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
2442,0,0,2017,5,26,9:50,64.68,0,3.95E+18,La Verne,CA,91750,7538,0,0,0,0,0,0,0,0,0,34.1008426,-117.7678355
